Acadept,Degname,Major,Acad Yr,Count of OSIR
POLS,BS,Political Science - Public Law (BS),2023,27
POLS,BS,Political Science - Public Administration and Service (BS),2023,5
POLS,BS,Political Science - Politics and Governance (BS),2023,13
POLS,BS,Political Science - International Politics (BS),2023,7
POLS,BS,Political Science-Justice and Democracy: The American Experiment (BS),2022,3
POLS,BS,Political Science - Public Law (BS),2022,26
POLS,BS,Political Science - Public Administration and Service (BS),2022,6
POLS,BS,Political Science - Politics and Governance (BS),2022,17
POLS,BS,Political Science - International Politics (BS),2022,6
POLS,BS,Political Science-Justice and Democracy: The American Experiment (BS),2021,4
POLS,BS,Political Science-Justice and Democracy: The American Experiment (BS),2020,3
POLS,BS,Political Science-Justice and Democracy: The American Experiment (BS),2019,5
POLS,BS,Political Science-Justice and Democracy: The American Experiment (BS),2018,2
POLS,BS,Political Science-Justice and Democracy: The American Experiment (BS),2017,3
POLS,BS,Political Science-Justice and Democracy: The American Experiment (BS),2016,1
POLS,MA,Political Science (MA),2025,8
POLS,MA,Political Science (MA),2024,10
POLS,MA,Political Science (MA),2023,11
POLS,MA,Political Science (MA),2022,8
POLS,MA,Political Science (MA),2021,13
POLS,MA,Political Science (MA),2020,10
POLS,MA,Political Science (MA),2019,9
POLS,MA,Political Science (MA),2018,11
POLS,MA,Political Science (MA),2017,9
POLS,MA,Political Science (MA),2016,8
POLS,PHD,Political Science (PHD),2025,20
POLS,PHD,Political Science (PHD),2024,27
POLS,PHD,Political Science (PHD),2023,25
POLS,PHD,Political Science (PHD),2022,28
POLS,PHD,Political Science (PHD),2021,27
POLS,PHD,Political Science (PHD),2020,28
POLS,PHD,Political Science (PHD),2019,24
POLS,PHD,Political Science (PHD),2018,27
POLS,PHD,Political Science (PHD),2017,30
POLS,PHD,Political Science (PHD),2016,33
PSPA,MPA,Public Administration: Strategic Public Management and Leadership (MPA),2025,22
PSPA,MPA,Public Administration: Public Service Law & Management (MPA),2025,2
PSPA,MPA,Public Administration-Public Financial Management (MPA),2025,2
PSPA,MPA,Public Administration-Nonprofit Management (MPA),2025,5
PSPA,MPA,Public Administration-Local Government Management (MPA),2025,50
PSPA,MPA,Public Administration-Comparative Public Service (MPA),2025,1
PSPA,MPA,Public Administration: Strategic Public Management and Leadership (MPA),2024,24
PSPA,MPA,Public Administration-Public Financial Management (MPA),2024,1
PSPA,MPA,Public Administration-Nonprofit Management (MPA),2024,6
PSPA,MPA,Public Administration-Local Government Management (MPA),2024,39
PSPA,MPA,Public Administration-Comparative Public Service (MPA),2024,1
PSPA,MPA,Public Administration: Strategic Public Management and Leadership (MPA),2023,21
PSPA,MPA,Public Administration-Nonprofit Management (MPA),2023,9
PSPA,MPA,Public Administration-Local Government Management (MPA),2023,42
PSPA,MPA,Public Administration-Comparative Public Service (MPA),2023,1
PSPA,MPA,Public Administration: Strategic Public Management and Leadership (MPA),2022,16
PSPA,MPA,Public Administration-Nonprofit Management (MPA),2022,6
PSPA,MPA,Public Administration-Local Government Management (MPA),2022,54
PSPA,MPA,Public Administration-Comparative Public Service (MPA),2022,1
PSPA,MPA,Public Administration: Strategic Public Management and Leadership (MPA),2021,11
PSPA,MPA,Public Administration: Public Service Law & Management (MPA),2021,1
PSPA,MPA,Public Administration-Public Financial Management (MPA),2021,1
PSPA,MPA,Public Administration-Nonprofit Management (MPA),2021,8
PSPA,MPA,Public Administration-Local Government Management (MPA),2021,64
PSPA,MPA,Public Administration-Comparative Public Service (MPA),2021,2
PSPA,MPA,Public Administration: Strategic Public Management and Leadership (MPA),2020,11
PSPA,MPA,Public Administration: Public Service Law & Management (MPA),2020,2
PSPA,MPA,Public Administration-Public Financial Management (MPA),2020,5
PSPA,MPA,Public Administration-Nonprofit Management (MPA),2020,11
PSPA,MPA,Public Administration-Local Government Management (MPA),2020,63
PSPA,MPA,Public Administration-Comparative Public Service (MPA),2020,1
PSPA,MPA,Public Administration: Strategic Public Management and Leadership (MPA),2019,12
PSPA,MPA,Public Administration: Public Service Law & Management (MPA),2019,2
PSPA,MPA,Public Administration-Public Financial Management (MPA),2019,7
PSPA,MPA,Public Administration-Nonprofit Management (MPA),2019,14
PSPA,MPA,Public Administration-Local Government Management (MPA),2019,51
PSPA,MPA,Public Administration-Comparative Public Service (MPA),2019,1
PSPA,MPA,Public Administration: Strategic Public Management and Leadership (MPA),2018,19
PSPA,MPA,Public Administration: Public Service Law & Management (MPA),2018,2
PSPA,MPA,Public Administration-Public Financial Management (MPA),2018,7
PSPA,MPA,Public Administration-Nonprofit Management (MPA),2018,10
PSPA,MPA,Public Administration-Local Government Management (MPA),2018,37
PSPA,MPA,Public Administration-Comparative Public Service (MPA),2018,2
PSPA,MPA,Public Administration: Strategic Public Management and Leadership (MPA),2017,21
PSPA,MPA,Public Administration: Public Service Law & Management (MPA),2017,1
PSPA,MPA,Public Administration-Public Financial Management (MPA),2017,9
PSPA,MPA,Public Administration-Nonprofit Management (MPA),2017,10
PSPA,MPA,Public Administration-Local Government Management (MPA),2017,38
PSPA,MPA,Public Administration: Strategic Public Management and Leadership (MPA),2016,30
PSPA,MPA,Public Administration-Public Financial Management (MPA),2016,9
PSPA,MPA,Public Administration-Nonprofit Management (MPA),2016,8
PSPA,MPA,Public Administration-Local Government Management (MPA),2016,44
PSPA,MPA,Public Administration-Comparative Public Service (MPA),2016,1
PSYC,BA,Psychology (BA),2025,642
PSYC,BA,Psychology (BA),2024,554
PSYC,BA,Psychology (BA),2023,559
PSYC,BA,Psychology (BA),2022,548
PSYC,BA/BS,Psychology (BS),2021,265
PSYC,BA/BS,Psychology (BA),2021,539
PSYC,BA/BS,Psychology (BS),2020,247
PSYC,BA/BS,Psychology (BA),2020,512
PSYC,BA/BS,Psychology (BS),2019,215
PSYC,BA/BS,Psychology (BA),2019,452
PSYC,BA/BS,Psychology (BS),2018,228
PSYC,BA/BS,Psychology (BA),2018,412
PSYC,BA/BS,Psychology (BS),2017,250
PSYC,BA/BS,Psychology (BA),2017,442
PSYC,BA/BS,Psychology (BS),2016,267
PSYC,BA/BS,Psychology (BA),2016,475
PSYC,BS,Psychology (BS),2025,310
PSYC,BS,Psychology (BS),2024,313
PSYC,BS,Psychology (BS),2023,298
PSYC,BS,Psychology (BS),2022,300
PSYC,MA,Psychology (MA),2025,17
PSYC,MA,Psychology (MA),2024,46
PSYC,MA,Psychology (MA),2023,52
PSYC,MA,Psychology (MA),2022,44
PSYC,MA,Psychology (MA),2021,40
PSYC,MA,Psychology (MA),2020,47
PSYC,MA,Psychology (MA),2019,50
PSYC,MA,Psychology (MA),2018,62
PSYC,MA,Psychology (MA),2017,54
PSYC,MA,Psychology (MA),2016,52
PSYC,PHD,Psychology (PHD),2025,74
PSYC,PHD,Psychology (PHD),2024,51
PSYC,PHD,Psychology (PHD),2023,44
PSYC,PHD,Psychology (PHD),2022,55
PSYC,PHD,Psychology (PHD),2021,55
PSYC,PHD,Psychology (PHD),2020,52
PSYC,PHD,Psychology (PHD),2019,51
PSYC,PHD,Psychology (PHD),2018,39
PSYC,PHD,Psychology (PHD),2017,53
PSYC,PHD,Psychology (PHD),2016,63
PSYC,SSP,School Psychology (SSP),2025,36
PSYC,SSP,School Psychology (SSP),2024,22
PSYC,SSP,School Psychology (SSP),2023,9
PSYC,SSP,School Psychology (SSP),2022,2
PSYC,SSP,School Psychology (SSP),2021,4
SEED,,Pre-Early Childhood Studies,2025,1
SEED,,Pre-Early Childhood Studies,2024,1
SEED,,Pre-Early Childhood Studies,2023,3
SEED,,Pre-Early Childhood Studies,2020,8
SEED,,Pre-Early Childhood Studies,2019,13
SEED,,Pre-Early Childhood Studies,2018,44
SEED,,Pre-Early Childhood Studies,2017,88
SEED,,Pre-Early Childhood Studies,2016,90
SEED,BS,Early Childhood Education with Preschool Special Education Approval (BS),2025,214
SEED,BS,Early Childhood Education with Preschool Special Education Approval (BS),2024,219
SEED,BS,Early Childhood Education with Preschool Special Education Approval (BS),2023,217
SEED,BS,Early Childhood Education with Preschool Special Education Approval (BS),2022,185
SEED,BS,Early Childhood Education with Preschool Special Education Approval (BS),2021,158
SEED,BS,Early Childhood Education with Preschool Special Education Approval (BS),2020,149
SEED,BS,Early Childhood Education with Preschool Special Education Approval (BS),2019,110
SEED,BS,Early Childhood Education with Preschool Special Education Approval (BS),2018,91
SEED,BS,Early Childhood Education with Preschool Special Education Approval (BS),2017,55
SEED,BS,Early Childhood Education with Preschool Special Education Approval (BS),2016,39
SEED,BSED,SPED-Learning Behavior Specialist I with PEL (BSED),2025,121
SEED,BSED,SPED - Visual Impairments with PEL (BSED),2025,11
SEED,BSED,Special Education: Vision Rehabilitation Therapy (BSED),2025,3
SEED,BSED,SPED-Learning Behavior Specialist I with PEL (BSED),2024,97
SEED,BSED,SPED - Visual Impairments with PEL (BSED),2024,5
SEED,BSED,Special Education: Vision Rehabilitation Therapy (BSED),2024,2
SEED,BSED,Special Education: Special Populations (BSED),2024,2
SEED,BSED,SPED-Learning Behavior Specialist I with PEL (BSED),2023,115
SEED,BSED,SPED - Visual Impairments with PEL (BSED),2023,1
SEED,BSED,Special Education: Vision Rehabilitation Therapy (BSED),2023,2
SEED,BSED,Special Education: Special Populations (BSED),2023,1
SEED,BSED,SPED-Learning Behavior Specialist I with PEL (BSED),2022,161
SEED,BSED,SPED - Visual Impairments with PEL (BSED),2022,4
SEED,BSED,Special Education: Vision Rehabilitation Therapy (BSED),2022,1
SEED,BSED,Special Education: Special Populations (BSED),2022,4
SEED,BSED,SPED-Learning Behavior Specialist I with PEL (BSED),2021,137
SEED,BSED,SPED - Visual Impairments with PEL (BSED),2021,6
SEED,BSED,Special Education: Special Populations (BSED),2021,4
SEED,BSED,SPED-Learning Behavior Specialist I with PEL (BSED),2020,158
SEED,BSED,SPED - Visual Impairments with PEL (BSED),2020,11
SEED,BSED,Special Education: Vision Rehabilitation Therapy (BSED),2020,1
SEED,BSED,Special Education: Special Populations (BSED),2020,5
SEED,BSED,SPED-Learning Behavior Specialist I with PEL (BSED),2019,157
SEED,BSED,SPED - Visual Impairments with PEL (BSED),2019,14
SEED,BSED,Special Education: Vision Rehabilitation Therapy (BSED),2019,2
SEED,BSED,SPED-Learning Behavior Specialist I with PEL (BSED),2018,171
SEED,BSED,SPED - Visual Impairments with PEL (BSED),2018,9
SEED,BSED,SPED-Learning Behavior Specialist I with PEL (BSED),2017,209
SEED,BSED,SPED - Visual Impairments with PEL (BSED),2017,8
SEED,BSED,SPED-Learning Behavior Specialist I with PEL (BSED),2016,221
SEED,BSED,SPED - Visual Impairments with PEL (BSED),2016,14
SEED,MSED,SPED-Assistive Technology Used by Persons with Visual Impairments (MSED),2025,2
SEED,MSED,Special Education-Vision Rehabilitation Therapy (MSED),2025,5
SEED,MSED,Special Education-Behavior Analysis (MSED),2025,83
SEED,MSED,Special Education - Visual Impairments (MSED),2025,15
SEED,MSED,Special Education - Vision Studies (MSED),2025,6
SEED,MSED,Special Education - Learning Behavior Specialist (MSED),2025,31
SEED,MSED,Special Education - Advanced Special Education Practices (MSED),2025,11
SEED,MSED,Orientation and Mobility (MSED),2025,9
SEED,MSED,Early Childhood Education (MSED),2025,6
SEED,MSED,SPED-Assistive Technology Used by Persons with Visual Impairments (MSED),2024,1
SEED,MSED,Special Education-Vision Rehabilitation Therapy (MSED),2024,6
SEED,MSED,Special Education-Behavior Analysis (MSED),2024,57
SEED,MSED,Special Education - Visual Impairments (MSED),2024,13
SEED,MSED,Special Education - Learning Behavior Specialist (MSED),2024,22
SEED,MSED,Special Education - Advanced Special Education Practices (MSED),2024,9
SEED,MSED,Orientation and Mobility (MSED),2024,10
SEED,MSED,Early Childhood Education (MSED),2024,29
SEED,MSED,Advanced Practices in Early Childhood Education (MSED),2024,1
SEED,MSED,SPED-Assistive Technology Used by Persons with Visual Impairments (MSED),2023,2
SEED,MSED,Special Education-Vision Rehabilitation Therapy (MSED),2023,7
SEED,MSED,Special Education-Behavior Analysis (MSED),2023,33
SEED,MSED,Special Education - Visual Impairments (MSED),2023,8
SEED,MSED,Special Education - Learning Behavior Specialist (MSED),2023,31
SEED,MSED,Special Education - Advanced Special Education Practices (MSED),2023,9
SEED,MSED,Orientation and Mobility (MSED),2023,5
SEED,MSED,Early Childhood Education (MSED),2023,16
SEED,MSED,SPED-Assistive Technology Used by Persons with Visual Impairments (MSED),2022,3
SEED,MSED,Special Education-Vision Rehabilitation Therapy (MSED),2022,9
SEED,MSED,Special Education-Behavior Analysis (MSED),2022,63
SEED,MSED,Special Education - Visual Impairments (MSED),2022,6
SEED,MSED,Special Education - Learning Behavior Specialist (MSED),2022,36
SEED,MSED,Special Education - Advanced Special Education Practices (MSED),2022,14
SEED,MSED,Orientation and Mobility (MSED),2022,7
SEED,MSED,Early Childhood Education (MSED),2022,16
SEED,MSED,SPED-Assistive Technology Used by Persons with Visual Impairments (MSED),2021,1
SEED,MSED,Special Education-Vision Rehabilitation Therapy (MSED),2021,8
SEED,MSED,Special Education-Behavior Analysis (MSED),2021,74
SEED,MSED,Special Education - Visual Impairments (MSED),2021,14
SEED,MSED,Special Education - Learning Behavior Specialist (MSED),2021,41
SEED,MSED,Special Education - Advanced Special Education Practices (MSED),2021,9
SEED,MSED,Orientation and Mobility (MSED),2021,7
SEED,MSED,Early Childhood Education (MSED),2021,26
SEED,MSED,Special Education-Vision Rehabilitation Therapy (MSED),2020,5
SEED,MSED,Special Education-Behavior Analysis (MSED),2020,20
SEED,MSED,Special Education - Visual Impairments (MSED),2020,21
SEED,MSED,Special Education - Learning Behavior Specialist (MSED),2020,50
SEED,MSED,Special Education - Early Childhood Special Education (MSED),2020,1
SEED,MSED,Special Education - Advanced Special Education Practices (MSED),2020,27
SEED,MSED,Orientation and Mobility (MSED),2020,11
SEED,MSED,Early Childhood Education (MSED),2020,27
SEED,MSED,Special Education-Vision Rehabilitation Therapy (MSED),2019,5
SEED,MSED,Special Education - Visual Impairments (MSED),2019,16
SEED,MSED,Special Education - Learning Behavior Specialist (MSED),2019,50
SEED,MSED,Special Education - Early Childhood Special Education (MSED),2019,1
SEED,MSED,Special Education - Advanced Special Education Practices (MSED),2019,42
SEED,MSED,Orientation and Mobility (MSED),2019,13
SEED,MSED,Early Childhood Education (MSED),2019,23
SEED,MSED,Special Education-Vision Rehabilitation Therapy (MSED),2018,6
SEED,MSED,Special Education - Visual Impairments (MSED),2018,8
SEED,MSED,Special Education - Learning Behavior Specialist (MSED),2018,39
SEED,MSED,Special Education - Early Childhood Special Education (MSED),2018,1
SEED,MSED,Special Education - Advanced Special Education Practices (MSED),2018,40
SEED,MSED,Orientation and Mobility (MSED),2018,15
SEED,MSED,Early Childhood Education (MSED),2018,21
SEED,MSED,Special Education-Vision Rehabilitation Therapy (MSED),2017,6
SEED,MSED,Special Education - Visual Impairments (MSED),2017,8
SEED,MSED,Special Education - Learning Behavior Specialist (MSED),2017,27
SEED,MSED,Special Education - Early Childhood Special Education (MSED),2017,1
SEED,MSED,Special Education - Advanced Special Education Practices (MSED),2017,39
SEED,MSED,Orientation and Mobility (MSED),2017,14
SEED,MSED,Early Childhood Education (MSED),2017,24
SEED,MSED,Special Education-Vision Rehabilitation Therapy (MSED),2016,4
SEED,MSED,Special Education - Visual Impairments (MSED),2016,8
SEED,MSED,Special Education - Learning Behavior Specialist (MSED),2016,31
SEED,MSED,Special Education - Early Childhood Special Education (MSED),2016,2
SEED,MSED,Special Education - Advanced Special Education Practices (MSED),2016,26
SEED,MSED,Orientation and Mobility (MSED),2016,16
SEED,MSED,Early Childhood Education (MSED),2016,25
SOCI,BA,Sociology: General Sociology (BA),2025,30
SOCI,BA,Sociology (BA),2025,16
SOCI,BA,Criminology (BA),2025,128
SOCI,BA,Sociology: General Sociology (BA),2024,45
SOCI,BA,Sociology: Criminology (BA),2024,104
SOCI,BA,Sociology (BA),2024,2
SOCI,BA,Sociology: General Sociology (BA),2023,45
SOCI,BA,Sociology: Criminology (BA),2023,88
SOCI,BA,Sociology (BA),2023,14
SOCI,BA,Sociology: General Sociology (BA),2022,39
SOCI,BA,Sociology: Criminology (BA),2022,68
SOCI,BA,Sociology (BA),2022,43
SOCI,BA,Sociology: General Sociology (BA),2021,19
SOCI,BA,Sociology: Criminology (BA),2021,23
SOCI,BA/BS,Sociology (BS),2021,16
SOCI,BA/BS,Sociology (BA),2021,124
SOCI,BA/BS,Sociology (BS),2020,37
SOCI,BA/BS,Sociology (BA),2020,181
SOCI,BA/BS,Sociology (BS),2019,31
SOCI,BA/BS,Sociology (BA),2019,168
SOCI,BA/BS,Sociology (BS),2018,52
SOCI,BA/BS,Sociology (BA),2018,191
SOCI,BA/BS,Sociology (BS),2017,46
SOCI,BA/BS,Sociology (BA),2017,194
SOCI,BA/BS,Sociology (BS),2016,47
SOCI,BA/BS,Sociology (BA),2016,192
SOCI,BS,Sociology: General Sociology (BS),2025,6
SOCI,BS,Sociology (BS),2025,4
SOCI,BS,Criminology (BS),2025,70
SOCI,BS,Sociology: General Sociology (BS),2024,8
SOCI,BS,Sociology: Criminology (BS),2024,45
SOCI,BS,Sociology: General Sociology (BS),2023,10
SOCI,BS,Sociology: Criminology (BS),2023,36
SOCI,BS,Sociology (BS),2023,2
SOCI,BS,Sociology: General Sociology (BS),2022,7
SOCI,BS,Sociology: Criminology (BS),2022,28
SOCI,BS,Sociology (BS),2022,5
SOCI,BS,Sociology: General Sociology (BS),2021,4
SOCI,BS,Sociology: Criminology (BS),2021,3
SOCI,MA,Sociology (MA),2025,16
SOCI,MA,Sociology - Criminology (MA),2025,8
SOCI,MA,Sociology (MA),2024,14
SOCI,MA,Sociology - Criminology (MA),2024,1
SOCI,MA,Sociology (MA),2023,4
SOCI,MA,Sociology - Criminology (MA),2023,5
SOCI,MA,Sociology (MA),2022,3
SOCI,MA,Sociology - Criminology (MA),2022,6
SOCI,MA,Sociology (MA),2021,8
SOCI,MA,Sociology - Criminology (MA),2021,5
SOCI,MA,Sociology (MA),2020,12
SOCI,MA,Sociology - Criminology (MA),2020,8
SOCI,MA,Sociology (MA),2019,7
SOCI,MA,Sociology - Criminology (MA),2019,11
SOCI,MA,Sociology (MA),2018,8
SOCI,MA,Sociology - Criminology (MA),2018,4
SOCI,MA,Sociology (MA),2017,11
SOCI,MA,Sociology - Criminology (MA),2017,4
SOCI,MA,Sociology (MA),2016,10
SOCI,MA,Sociology - Criminology (MA),2016,6
SOCI,NA,Pre-Sociology (NA),2018,1
SOCI,NA,Pre-Sociology (NA),2017,8
SOCI,NA,Pre-Sociology (NA),2016,36
SPGA,BS,Public Service Leadership (BS),2025,22
SPGA,BS,Public Service Leadership (BS),2024,16
SPGA,BS,Public Service Leadership (BS),2023,11
SPGA,BS,Public Service Leadership (BS),2022,5
SPGA,BS,Public Service Leadership (BS),2021,1
SPGA,BS,Public Service Leadership (BS),2020,4
SPGA,BS,Public Service Leadership (BS),2019,3
SPGA,BS,Public Service Leadership (BS),2018,5
SPGA,BS,Public Service Leadership (BS),2017,5
SPGA,BS,Public Service Leadership (BS),2016,6
STAT,BS,Statistics (BS),2025,26
STAT,BS,Actuarial Science (BS),2025,16
STAT,BS,Statistics (BS),2024,22
STAT,BS,Actuarial Science (BS),2024,15
STAT,BS,Statistics (BS),2023,21
STAT,BS,Actuarial Science (BS),2023,12
STAT,BS,Statistics (BS),2022,19
STAT,BS,Actuarial Science (BS),2022,17
STAT,BS,Statistics (BS),2021,24
STAT,BS,Actuarial Science (BS),2021,20
STAT,BS,Statistics (BS),2020,33
STAT,BS,Actuarial Science (BS),2020,22
STAT,BS,Actuarial Science (BS),2019,34
STAT,BS,Actuarial Science (BS),2018,39
STAT,BS,Actuarial Science (BS),2017,41
STAT,BS,Actuarial Science (BS),2016,41
STAT,MS,Statistics (MS),2025,5
STAT,MS,Statistics (MS),2024,6
STAT,MS,Statistics (MS),2023,8
STAT,MS,Statistics (MS),2022,6
STAT,MS,Statistics (MS),2021,10
STAT,MS,Statistics (MS),2020,15
STAT,MS,Statistics (MS),2019,19
STAT,MS,Statistics (MS),2018,21
STAT,MS,Statistics (MS),2017,18
STAT,MS,Statistics (MS),2016,25
TECH,,Pre-Engineering Technology,2025,3
TECH,,Pre-Applied Manufacturing Technology,2025,18
TECH,,Pre-Engineering Technology,2022,1
TECH,BS,Engineering TechnologyEmphasis: Industrial & Production (BS),2025,14
TECH,BS,Engineering TechnologyEmphasis: Applied Manufacturing Technology (BS),2025,1
TECH,BS,Engineering Technology-Sustainability Engineering Technology (BS),2025,13
TECH,BS,Engineering Technology-Manufacturing Engineering Technology (BS),2025,44
TECH,BS,Engineering Technology-Industrial Management and Technology (BS),2025,34
TECH,BS,Engineering Technology-Emphasis: Applied Manufacturing Technology (BS),2025,16
TECH,BS,Engineering Technology Emphasis: Mechatronics (BS),2025,5
TECH,BS,"Engineering Technology Emphasis: Environmental Health,Safety & Sustainabili (BS)",2025,3
TECH,BS,"Engineering Technology Emphasis: Environmental Health, Safety & Sustainabil (BS)",2025,2
TECH,BS,Engineering Technology Emphasis: Electrical (BS),2025,64
TECH,BS,Engineering Technology-Sustainability Engineering Technology (BS),2024,11
TECH,BS,Engineering Technology-Manufacturing Engineering Technology (BS),2024,53
TECH,BS,Engineering Technology-Industrial Management and Technology (BS),2024,40
TECH,BS,Engineering Technology-Electrical Engineering Technology (BS),2024,43
TECH,BS,Engineering Technology-Applied Manufacturing Technology (BS),2024,32
TECH,BS,Engineering Technology-Sustainability Engineering Technology (BS),2023,11
TECH,BS,Engineering Technology-Manufacturing Engineering Technology (BS),2023,43
TECH,BS,Engineering Technology-Industrial Management and Technology (BS),2023,49
TECH,BS,Engineering Technology-Electrical Engineering Technology (BS),2023,50
TECH,BS,Engineering Technology-Applied Manufacturing Technology (BS),2023,33
TECH,BS,Engineering Technology-Sustainability Engineering Technology (BS),2022,15
TECH,BS,Engineering Technology-Manufacturing Engineering Technology (BS),2022,34
TECH,BS,Engineering Technology-Industrial Management and Technology (BS),2022,53
TECH,BS,Engineering Technology-Electrical Engineering Technology (BS),2022,45
TECH,BS,Engineering Technology-Applied Manufacturing Technology (BS),2022,33
TECH,BS,Engineering Technology-Sustainability Engineering Technology (BS),2021,15
TECH,BS,Engineering Technology-Manufacturing Engineering Technology (BS),2021,34
TECH,BS,Engineering Technology-Industrial Management and Technology (BS),2021,55
TECH,BS,Engineering Technology-Electrical Engineering Technology (BS),2021,45
TECH,BS,Engineering Technology-Applied Manufacturing Technology (BS),2021,53
TECH,BS,Engineering Technology-Sustainability Engineering Technology (BS),2020,19
TECH,BS,Engineering Technology-Manufacturing Engineering Technology (BS),2020,40
TECH,BS,Engineering Technology-Industrial Management and Technology (BS),2020,81
TECH,BS,Engineering Technology-Electrical Engineering Technology (BS),2020,50
TECH,BS,Engineering Technology-Applied Manufacturing Technology (BS),2020,51
TECH,BS,Engineering Technology-Sustainability Engineering Technology (BS),2019,16
TECH,BS,Engineering Technology-Manufacturing Engineering Technology (BS),2019,67
TECH,BS,Engineering Technology-Industrial Management and Technology (BS),2019,98
TECH,BS,Engineering Technology-Electrical Engineering Technology (BS),2019,47
TECH,BS,Engineering Technology-Applied Manufacturing Technology (BS),2019,59
TECH,BS,Technology - Aviation Management Technology (BS),2018,1
TECH,BS,Engineering Technology-Sustainability Engineering Technology (BS),2018,26
TECH,BS,Engineering Technology-Manufacturing Engineering Technology (BS),2018,101
TECH,BS,Engineering Technology-Industrial Management and Technology (BS),2018,126
TECH,BS,Engineering Technology-Electrical Engineering Technology (BS),2018,52
TECH,BS,Engineering Technology-Applied Manufacturing Technology (BS),2018,54
TECH,BS,Technology - Aviation Management Technology (BS),2017,2
TECH,BS,Engineering Technology-Sustainability Engineering Technology (BS),2017,31
TECH,BS,Engineering Technology-Manufacturing Engineering Technology (BS),2017,119
TECH,BS,Engineering Technology-Industrial Management and Technology (BS),2017,145
TECH,BS,Engineering Technology-Electrical Engineering Technology (BS),2017,75
TECH,BS,Engineering Technology-Applied Manufacturing Technology (BS),2017,56
TECH,BS,Technology - Aviation Management Technology (BS),2016,2
TECH,BS,Engineering Technology-Sustainability Engineering Technology (BS),2016,21
TECH,BS,Engineering Technology-Manufacturing Engineering Technology (BS),2016,99
TECH,BS,Engineering Technology-Industrial Management and Technology (BS),2016,147
TECH,BS,Engineering Technology-Electrical Engineering Technology (BS),2016,57
TECH,BS,Engineering Technology-Applied Manufacturing Technology (BS),2016,43
TECH,MS,Industrial Management and Engineering Technology (MS),2025,10
TECH,MS,Industrial Management and Engineering Technology (MS),2024,6
TECH,MS,Industrial Management and Engineering Technology (MS),2023,7
TECH,MS,Industrial Management and Engineering Technology (MS),2022,5
TECH,MS,Industrial Management and Engineering Technology (MS),2021,10
TECH,MS,Industrial Management and Engineering Technology (MS),2020,18
TECH,MS,Industrial Management and Engineering Technology (MS),2019,19
TECH,MS,Industrial Management and Engineering Technology (MS),2018,19
TECH,MS,Industrial Management and Engineering Technology (MS),2017,30
TECH,MS,Industrial Management and Engineering Technology (MS),2016,23
TECH,NA,Pre-Applied Manufacturing Technology (NA),2024,8
TECH,NA,Pre-Applied Manufacturing Technology (NA),2023,11
TECH,NA,Pre-Applied Manufacturing Technology (NA),2022,12
THEA,,Pre-Theatre Arts-Design & Tech,2025,1
THEA,,Pre-Theatre Arts-Acting,2025,2
THEA,,Pre-Theatre Arts-Design & Tech,2024,5
THEA,,Pre-Theatre Arts-Acting,2024,2
THEA,,Pre-Theatre Studies,2023,1
THEA,,Pre-Theatre Arts-Design & Tech,2023,8
THEA,,Pre-Theatre Arts-Acting,2023,6
THEA,,Pre-Theatre Studies,2022,1
THEA,,Pre-Theatre Arts-Design & Tech,2022,2
THEA,,Pre-Theatre Arts-Acting,2022,7
THEA,,Pre-Theatre Arts-Design & Tech,2021,2
THEA,,Pre-Theatre Arts-Acting,2021,10
THEA,,Pre-Theatre Studies,2020,2
THEA,,Pre-Theatre Arts-Design & Tech,2020,12
THEA,,Pre-Theatre Arts-Acting,2020,29
THEA,,Pre-Theatre Studies,2019,2
THEA,,Pre-Theatre Arts-Design & Tech,2019,7
THEA,,Pre-Theatre Arts-Acting,2019,13
THEA,,Pre-Theatre Studies,2018,1
THEA,,Pre-Theatre Arts-Design & Tech,2018,2
THEA,,Pre-Theatre Arts-Acting,2018,4
THEA,,Pre-Theatre Arts-Design & Tech,2017,2
THEA,,Pre-Theatre Arts-Acting,2017,6
THEA,,Pre-Theatre Studies,2016,1
THEA,,Pre-Theatre Arts-Design & Tech,2016,3
THEA,,Pre-Theatre Arts-Acting,2016,2
THEA,BA,Theatre Studies (BA),2025,14
THEA,BA,Theatre Studies (BA),2024,23
THEA,BA,Theatre Studies (BA),2023,28
THEA,BA,Theatre Studies (BA),2022,32
THEA,BA,Theatre Studies (BA),2021,28
THEA,BA,Theatre Studies (BA),2020,34
THEA,BA,Theatre Studies (BA),2019,23
THEA,BA,Theatre Studies (BA),2018,24
THEA,BA,Theatre Studies (BA),2017,21
THEA,BA,Theatre Studies (BA),2016,26
THEA,BFA,Theatre Arts - Acting (BFA),2025,35
THEA,BFA,Thea Arts-Design & Technology (BFA),2025,21
THEA,BFA,Dance Performance (BFA),2025,21
THEA,BFA,Theatre Arts - Acting (BFA),2024,44
THEA,BFA,Thea Arts-Design & Technology (BFA),2024,15
THEA,BFA,Dance Performance (BFA),2024,21
THEA,BFA,Theatre Arts - Acting (BFA),2023,46
THEA,BFA,Thea Arts-Design & Technology (BFA),2023,9
THEA,BFA,Dance Performance (BFA),2023,20
THEA,BFA,Theatre Arts - Acting (BFA),2022,51
THEA,BFA,Thea Arts-Design & Technology (BFA),2022,17
THEA,BFA,Dance Performance (BFA),2022,30
THEA,BFA,Theatre Arts - Acting (BFA),2021,58
THEA,BFA,Thea Arts-Design & Technology (BFA),2021,22
